Shipment ID,Container ID,Timestamp,Date,Time,Product Category,Product Name,Vehicle Type,Origin City,Destination City,Transport Mode,Latitude,Longitude,Temperature,Humidity,Battery,Shock,Vibration,Delay Hours,Sensor Status,Weather,Driver ID,Route ID,Trip Distance,Trip Duration,Fuel Consumption
SHP-8261878293AD,CTR-D36300CFA4,2026-07-09 06:13:06,2026-07-09,06:13:06,Fresh Fruits,Apple,Refrigerated Truck,Indore,Coimbatore,Air,16.758206,76.589096,2.2,79.03,76.2,50.98,2.04,0.42,Warning,Fog,DRV-5126B19F,RTE-4BFBBC9D,1819.92,6.48,315.99
SHP-CF12797C7480,CTR-48255D2FDE,2026-06-15 18:33:06,2026-06-15,18:33:06,Bakery Products,Bread,Refrigerated Van,Noida,Kochi,Road,18.60335,76.735681,0.24,66.99,59.45,114.76,1.405,4.61,Warning,Clear,DRV-9658A97F,RTE-3B7BFB01,569.09,36.76,77.53
SHP-A17532450D64,CTR-2AA8865BC5,2026-05-22 09:21:06,2026-05-22,09:21:06,Vaccines,BCG Vaccine,Refrigerated Van,Bengaluru,Delhi,Sea,20.407144,76.657577,-0.61,54.69,70.75,41.71,8.45,2.65,Active,Fog,DRV-CD0DE01E,RTE-96169828,1970.94,84.69,306.48
SHP-AB53FA4278F3,CTR-33FCE088A1,2026-06-16 08:27:06,2026-06-16,08:27:06,Medicines,Paracetamol Syrup,Refrigerated Van,Gurugram,Srinagar,Rail,30.58426,76.276022,1.35,54.48,74.83,15.37,3.491,15.56,Warning,Rain,DRV-218BBA08,RTE-7DFE751F,1100.13,46.48,150.79
SHP-D67767596540,CTR-EE0BA470C3,2026-06-01 02:05:06,2026-06-01,02:05:06,Seafood,Salmon,Reefer Trailer,Lucknow,Ranchi,Sea,25.538979,82.357924,-3.1,49.73,79.5,288.02,2.713,1.25,Active,Fog,DRV-686BD21F,RTE-E08775DD,2347.95,61.95,496.77
SHP-188AB4F4F6BC,CTR-372057BCC0,2026-05-26 19:18:06,2026-05-26,19:18:06,Frozen Foods,Frozen Peas,Refrigerated Truck,Varanasi,Ranchi,Rail,24.327172,84.386335,3.47,58.16,60.73,240.21,11.213,3.6,Active,Cold Wave,DRV-428187C8,RTE-FD517BD8,777.71,52.08,143.89
SHP-7DF787144590,CTR-E059C07549,2026-05-27 11:25:06,2026-05-27,11:25:06,Seafood,Prawns,Cold Storage Container,Nagpur,Guwahati,Sea,22.846538,84.672737,4.59,41.47,66.03,3.48,7.71,1.31,Active,Fog,DRV-B375F85C,RTE-F1110495,1925.08,61.0,426.22
SHP-9A2DD051A4F9,CTR-D10F39D4F6,2026-06-30 19:45:06,2026-06-30,19:45:06,Dairy Products,Milk,Mini Reefer Truck,Chandigarh,Gurugram,Air,29.421174,76.345572,1.12,34.26,38.91,25.81,0.586,1.02,Active,Cloudy,DRV-735323F6,RTE-6CD1DB5F,1709.19,15.25,202.95
SHP-F4A3F2C85286,CTR-8D62E01BAE,2026-06-19 06:03:06,2026-06-19,06:03:06,Fresh Vegetables,Carrot,Mini Reefer Truck,Bhubaneswar,Kochi,Air,14.841379,80.872029,-0.9,51.08,62.85,201.8,6.677,4.5,Warning,Fog,DRV-CC8D3C2A,RTE-57FE2CFC,1186.54,3.81,162.69
SHP-680BE862B828,CTR-3DB1469D62,2026-06-21 08:54:06,2026-06-21,08:54:06,Dairy Products,Butter,Cold Storage Container,Chandigarh,Patna,Air,27.369626,81.290669,-2.55,52.33,63.97,38.78,6.654,3.17,Active,Cold Wave,DRV-4FF5B46F,RTE-20EB471D,1274.07,27.76,274.86
SHP-18281D043E46,CTR-C0701D6F0D,2026-07-03 16:36:06,2026-07-03,16:36:06,Dairy Products,Butter,Reefer Trailer,Guwahati,Nagpur,Air,24.078735,85.377223,-0.98,74.35,58.27,49.35,4.008,15.65,Warning,Cold Wave,DRV-7BD35034,RTE-F6B3A7AF,1726.5,5.79,370.05
SHP-54079D54E219,CTR-90EC0F6C5F,2026-06-21 21:02:06,2026-06-21,21:02:06,Fresh Vegetables,Broccoli,Mini Reefer Truck,Jaipur,Delhi,Rail,27.60941,76.862578,-0.61,72.48,71.9,205.04,3.887,3.63,Active,Storm,DRV-EEAC02B8,RTE-76FF7564,1244.05,34.44,183.12
SHP-4A344E066E5A,CTR-D8F1D3E4D7,2026-06-26 18:45:06,2026-06-26,18:45:06,Ice Cream,Ice Cream,Refrigerated Van,Ranchi,Kolkata,Sea,23.457991,86.148909,-0.91,61.3,69.36,6.56,1.029,18.09,Warning,Clear,DRV-15AE95E3,RTE-9AD172E4,2031.84,73.05,297.25
SHP-CDD4E1396837,CTR-935AEF4DA2,2026-05-25 03:24:06,2026-05-25,03:24:06,Frozen Foods,Frozen French Fries,Mini Reefer Truck,Visakhapatnam,Surat,Air,18.989855,77.839878,2.2,42.81,44.02,26.27,17.837,21.83,Warning,Fog,DRV-87CDC1CC,RTE-6D326AB0,1613.06,9.03,241.37
SHP-498D5A7079C9,CTR-7C32A5567E,2026-07-10 01:09:06,2026-07-10,01:09:06,Vaccines,Polio Vaccine,Refrigerated Truck,Durgapur,Jaipur,Road,25.515518,81.995778,-4.16,47.46,72.48,5.48,4.131,1.29,Active,Rain,DRV-FFFE8DCF,RTE-22C4FEEA,912.0,36.78,152.68
SHP-39987C693F79,CTR-FD3C7F209E,2026-06-15 21:46:06,2026-06-15,21:46:06,Vaccines,BCG Vaccine,Refrigerated Truck,Indore,Pune,Road,20.013926,74.913687,7.03,53.46,59.32,26.56,6.417,5.91,Warning,Cloudy,DRV-84A150CB,RTE-8E31571E,809.11,33.04,164.75
SHP-531C279C07F5,CTR-C5AA9DFC61,2026-05-29 07:02:06,2026-05-29,07:02:06,Fresh Fruits,Apple,Cold Storage Container,Bhopal,Hyderabad,Road,21.109012,77.683154,-0.91,95.51,75.59,227.2,4.315,1.67,Warning,Cloudy,DRV-5EC59954,RTE-DE719E46,743.43,38.32,159.56
SHP-6E7C561C6475,CTR-892E5E0DD0,2026-07-07 18:43:06,2026-07-07,18:43:06,Medicines,Insulin,Reefer Trailer,Durgapur,Varanasi,Sea,24.099825,84.429661,0.9,60.66,55.26,142.06,2.753,5.09,Warning,Fog,DRV-0016A965,RTE-B0E39CAD,2302.7,73.98,459.2
SHP-608724A2727A,CTR-A9B3BE65C1,2026-07-03 01:23:06,2026-07-03,01:23:06,Frozen Foods,Frozen Peas,Insulated Container,Delhi,Noida,Road,29.369925,77.535319,-6.89,58.06,70.35,242.15,8.908,2.3,Warning,Cloudy,DRV-DEC4CD32,RTE-4ACEED39,555.35,26.01,114.16
SHP-66C55781DB6A,CTR-290F658439,2026-05-23 03:53:06,2026-05-23,03:53:06,Fresh Fruits,Orange,Insulated Container,Hyderabad,Varanasi,Road,21.135869,81.295647,3.19,54.6,66.74,64.77,5.564,26.07,Warning,Rain,DRV-FF67E34B,RTE-1749C591,949.72,50.72,152.07
SHP-91AA51B0D1FA,CTR-0159910317,2026-05-31 13:30:06,2026-05-31,13:30:06,Fresh Fruits,Grapes,Reefer Trailer,Jaipur,Varanasi,Rail,25.8591,79.926491,2.99,40.87,73.49,124.22,4.159,25.34,Warning,Fog,DRV-0F99717C,RTE-97A697BA,1138.1,43.88,248.95
SHP-99EDB7B0F786,CTR-994D043FFB,2026-05-20 22:12:06,2026-05-20,22:12:06,Fresh Vegetables,Carrot,Mini Reefer Truck,Ranchi,Siliguri,Sea,25.452325,86.525334,2.3,55.68,71.43,93.65,6.367,29.47,Warning,Cold Wave,DRV-715A7786,RTE-1354CCAF,2256.09,60.63,293.04
SHP-EAB3166F2CE0,CTR-4DD2BC4CF7,2026-06-05 05:25:06,2026-06-05,05:25:06,Dairy Products,Paneer,Reefer Trailer,Chennai,Kanpur,Sea,19.291293,80.388461,-3.64,42.08,67.07,42.32,4.633,9.59,Warning,Cloudy,DRV-8D6414AA,RTE-B1F89F57,2527.24,73.87,504.66
SHP-854947B57E44,CTR-4B3EEC53D1,2026-05-25 23:30:06,2026-05-25,23:30:06,Seafood,Salmon,Reefer Trailer,Bhopal,Ahmedabad,Road,23.889221,75.249175,1.99,48.28,0.0,132.69,14.974,4.32,Warning,Storm,DRV-A9325A1B,RTE-3228EDC3,682.64,34.33,145.85
SHP-C1171F8CF1EA,CTR-900F2AC775,2026-07-01 13:47:06,2026-07-01,13:47:06,Fresh Vegetables,Onion,Mini Reefer Truck,Bhopal,Srinagar,Sea,28.349993,75.929118,0.97,49.17,0.0,25.26,8.699,5.55,Warning,Storm,DRV-3AD445F1,RTE-E190CF85,2068.24,85.12,283.01
SHP-F0D16DD28629,CTR-245CFAF273,2026-06-20 08:00:06,2026-06-20,08:00:06,Meat,Chicken,Refrigerated Truck,Kochi,Visakhapatnam,Rail,13.179829,80.045048,-3.85,61.47,63.29,118.23,7.134,2.19,Active,Clear,DRV-EBBF3E60,RTE-B019E571,1049.44,49.55,200.86
SHP-997DE04B3320,CTR-0752B7C663,2026-07-17 19:01:06,2026-07-17,19:01:06,Ice Cream,Ice Cream,Refrigerated Van,Coimbatore,Gurugram,Rail,19.716556,77.607543,-0.06,59.18,69.9,199.11,1.168,2.66,Active,Rain,DRV-61899A61,RTE-263F49C3,1243.43,40.59,183.27
SHP-8576F477F0E1,CTR-D50E8AA2D8,2026-07-03 22:42:06,2026-07-03,22:42:06,Meat,Chicken,Cold Storage Container,Ranchi,Coimbatore,Air,17.081224,80.635843,0.87,32.44,63.01,34.82,7.312,1.76,Active,Fog,DRV-EF24D581,RTE-4F337EBF,1548.43,12.74,342.24
SHP-1634ED72DC4B,CTR-8F7792C917,2026-06-25 16:09:06,2026-06-25,16:09:06,Dairy Products,Milk,Insulated Container,Delhi,Visakhapatnam,Rail,22.407467,79.454333,1.33,53.63,77.19,44.87,7.183,2.05,Active,Clear,DRV-637E189E,RTE-98AF9F8C,711.48,50.53,120.19
SHP-04CA57D54956,CTR-375582E658,2026-06-19 12:56:06,2026-06-19,12:56:06,Fresh Vegetables,Tomato,Refrigerated Truck,Ranchi,Bhubaneswar,Air,22.614314,85.148626,0.43,43.82,13.97,66.35,2.074,5.34,Inactive,Cold Wave,DRV-92C527E4,RTE-7E8FC6DE,1488.56,11.3,271.25
SHP-E3B4F1291B58,CTR-FEA0CD8145,2026-05-23 06:00:06,2026-05-23,06:00:06,Seafood,Salmon,Reefer Trailer,Chandigarh,Noida,Road,29.456428,77.553583,0.7,50.31,58.9,1.64,1.14,7.96,Warning,Cloudy,DRV-7EFCC400,RTE-0BD5CDAB,858.91,38.59,166.0
SHP-7D5B8F87A74B,CTR-18B873C662,2026-05-24 04:37:06,2026-05-24,04:37:06,Bakery Products,Bread,Reefer Trailer,Chandigarh,Indore,Air,26.955902,76.318045,3.54,53.61,66.8,271.02,8.452,1.09,Active,Heatwave,DRV-1863ECA2,RTE-E2363E60,1834.34,1.0,377.39
SHP-8D29693027B4,CTR-FEE3008C52,2026-06-25 23:01:06,2026-06-25,23:01:06,Dairy Products,Paneer,Insulated Container,Patna,Nagpur,Air,24.113876,82.611745,9.58,48.03,72.6,60.18,9.198,34.11,Warning,Cold Wave,DRV-DDE3ECD8,RTE-8AA58370,1414.46,16.67,249.84
SHP-C1368CB0D717,CTR-D9073142E0,2026-05-20 05:50:06,2026-05-20,05:50:06,Seafood,Prawns,Mini Reefer Truck,Coimbatore,Surat,Road,16.840019,74.119719,-19.07,64.73,73.74,128.46,2.965,3.6,Warning,Storm,DRV-96799F5F,RTE-80573D54,970.23,40.59,115.29
SHP-3EFDF74583BB,CTR-03C6961661,2026-05-22 12:31:06,2026-05-22,12:31:06,Fresh Vegetables,Lettuce,Cold Storage Container,Ahmedabad,Bhopal,Air,22.884056,74.73235,-1.22,38.96,91.6,2.91,2.852,5.99,Warning,Rain,DRV-919E42A4,RTE-6A552DED,2188.39,16.14,469.6
SHP-AF3EE36221E8,CTR-447EDB7017,2026-06-02 03:05:06,2026-06-02,03:05:06,Frozen Foods,Frozen Meat,Refrigerated Van,Delhi,Pune,Rail,23.920769,75.381663,-0.4,46.28,62.31,82.57,5.493,1.88,Active,Rain,DRV-8F063F47,RTE-3959FF49,1382.73,44.93,202.39
SHP-55FDFA575502,CTR-B77B6B68D5,2026-07-12 00:42:06,2026-07-12,00:42:06,Fresh Vegetables,Lettuce,Mini Reefer Truck,Surat,Noida,Road,24.391535,75.35721,-4.21,65.94,69.15,89.99,3.482,19.26,Warning,Storm,DRV-4534A1AF,RTE-2B6EF3F9,601.77,32.86,85.69
SHP-116039AC8C9D,CTR-A5B1FC32C9,2026-06-16 12:23:06,2026-06-16,12:23:06,Frozen Foods,Frozen Meat,Insulated Container,Durgapur,Surat,Sea,22.378591,80.774094,1.66,45.58,74.9,195.57,1.113,11.39,Warning,Fog,DRV-AD322F3C,RTE-291D758E,2377.99,76.07,389.2
SHP-474B57734685,CTR-FA5BDA583B,2026-07-01 13:19:06,2026-07-01,13:19:06,Vaccines,COVID-19 Vaccine,Mini Reefer Truck,Srinagar,Pune,Air,26.89437,74.385498,3.0,29.26,69.73,98.2,2.052,19.43,Warning,Heatwave,DRV-E762E340,RTE-EB4B3CDB,1600.81,7.86,189.53
SHP-E7890D561A3D,CTR-97D2A8995F,2026-06-13 16:10:06,2026-06-13,16:10:06,Fresh Vegetables,Lettuce,Refrigerated Van,Jaipur,Lucknow,Rail,27.265232,77.939527,-2.61,54.81,9.99,292.4,6.247,0.26,Active,Clear,DRV-5F45B573,RTE-416AFF44,1006.55,46.2,151.81
SHP-24FD0F7BDCE9,CTR-39092634F7,2026-05-30 08:50:06,2026-05-30,08:50:06,Frozen Foods,Frozen Peas,Refrigerated Van,Chandigarh,Siliguri,Sea,28.045454,82.973036,0.81,78.17,52.18,60.54,2.161,3.7,Warning,Rain,DRV-258E88CB,RTE-26BA826E,2381.12,80.41,347.36
SHP-1B9C82E5D678,CTR-C2CFC2EC36,2026-06-11 05:59:06,2026-06-11,05:59:06,Ice Cream,Ice Cream,Reefer Trailer,Bhubaneswar,Hyderabad,Road,18.822782,81.386101,-2.2,49.68,64.13,87.92,9.52,3.12,Active,Storm,DRV-4BF246DA,RTE-225C83AE,598.44,43.62,109.38
SHP-33346E084AF8,CTR-02FF7E0A23,2026-05-25 11:36:06,2026-05-25,11:36:06,Medicines,Paracetamol Syrup,Mini Reefer Truck,Kolkata,Kochi,Road,16.903386,82.504995,-1.61,43.57,57.65,89.12,7.1,2.51,Active,Rain,DRV-466EC07A,RTE-BF235FD1,687.32,40.69,107.38
SHP-FAC881F25F29,CTR-F503FDAFCE,2026-07-05 04:41:06,2026-07-05,04:41:06,Fresh Vegetables,Broccoli,Refrigerated Truck,Patna,Mumbai,Road,21.923342,79.245708,3.55,55.08,50.14,110.28,6.431,1.98,Active,Rain,DRV-748F78B5,RTE-EE0531DF,802.01,51.66,138.29
SHP-C4D2A8A7FFEA,CTR-F9594C1C58,2026-05-30 23:49:06,2026-05-30,23:49:06,Fresh Fruits,Orange,Refrigerated Truck,Kanpur,Hyderabad,Rail,21.140434,79.621558,-1.3,38.05,60.85,70.58,5.407,1.17,Active,Cold Wave,DRV-164C6E70,RTE-8E7BB923,995.48,49.79,189.47
SHP-FF064160724C,CTR-DA72E91D43,2026-06-11 13:30:06,2026-06-11,13:30:06,Frozen Foods,Frozen French Fries,Mini Reefer Truck,Gurugram,Hyderabad,Sea,23.56971,78.269833,1.11,52.22,57.96,99.78,2.646,3.76,Active,Fog,DRV-92DA167C,RTE-CBC17CB3,2351.65,63.26,308.92
SHP-C54ABBF5BF25,CTR-D93ECD7A3B,2026-07-17 18:46:06,2026-07-17,18:46:06,Fresh Vegetables,Carrot,Refrigerated Van,Lucknow,Surat,Road,23.364118,77.066611,-4.49,43.61,76.71,276.95,7.804,6.29,Warning,Cold Wave,DRV-3D8526F8,RTE-E584BBEA,831.79,33.33,117.59
SHP-14251DE128F4,CTR-4DA83CBF68,2026-06-24 11:57:06,2026-06-24,11:57:06,Frozen Foods,Frozen Meat,Cold Storage Container,Lucknow,Asansol,Rail,25.802413,83.267932,4.47,41.65,76.91,89.22,2.58,3.42,Active,Clear,DRV-C998FE2A,RTE-9519776C,971.55,43.6,234.72
SHP-6BBD7DBE7AA8,CTR-923E4FDB9F,2026-06-16 11:51:06,2026-06-16,11:51:06,Fresh Vegetables,Lettuce,Refrigerated Van,Jaipur,Bengaluru,Rail,20.449953,76.073637,1.45,54.1,59.61,55.07,9.887,5.92,Warning,Rain,DRV-D1871841,RTE-8EB84E6F,1378.0,42.01,218.27
SHP-22D328A632A2,CTR-1E3187D576,2026-06-21 13:28:06,2026-06-21,13:28:06,Frozen Foods,Frozen French Fries,Refrigerated Van,Kanpur,Ranchi,Sea,25.048964,83.005756,-0.44,52.07,67.01,116.31,13.441,4.98,Warning,Cloudy,DRV-3A628530,RTE-D99C7EB5,2341.6,75.15,349.82
SHP-A515DDAEF081,CTR-5DE228C6BA,2026-07-06 00:36:06,2026-07-06,00:36:06,Meat,Mutton,Cold Storage Container,Durgapur,Delhi,Road,25.364426,81.783126,1.38,45.36,0.0,45.19,5.54,0.19,Inactive,Clear,DRV-35BB0D52,RTE-1AFE5434,500.75,41.19,101.96
SHP-D5B298AD48E3,CTR-90E789E064,2026-06-04 05:59:06,2026-06-04,05:59:06,Fresh Vegetables,Tomato,Insulated Container,Varanasi,Guwahati,Road,25.470799,87.892484,-3.38,64.42,64.32,26.67,12.27,12.63,Warning,Fog,DRV-7F060FE7,RTE-E4D6EAE6,496.62,42.28,103.01
SHP-4B85FA4FF0B0,CTR-E4545ACB3B,2026-06-27 03:57:06,2026-06-27,03:57:06,Chocolate,Chocolate,Refrigerated Van,Coimbatore,Jaipur,Air,19.345285,76.214764,2.84,53.2,74.59,33.43,2.079,22.21,Warning,Storm,DRV-A9A04513,RTE-722205A1,1373.2,10.08,198.29
SHP-7CC32BF91F22,CTR-6DAF2CB321,2026-07-11 08:12:06,2026-07-11,08:12:06,Dairy Products,Butter,Cold Storage Container,Kochi,Nagpur,Road,14.931784,77.972291,-0.78,57.06,79.49,84.35,7.157,2.49,Active,Cold Wave,DRV-E9F84BE9,RTE-76C38CD3,526.43,37.22,135.95
SHP-6E7ACF1E19A5,CTR-1755666811,2026-06-23 07:48:06,2026-06-23,07:48:06,Seafood,Salmon,Mini Reefer Truck,Bengaluru,Jaipur,Sea,20.015416,76.405494,-0.43,57.69,6.17,45.89,4.898,0.36,Inactive,Rain,DRV-F211139E,RTE-DD0E0DB6,2431.74,63.93,331.03
SHP-5F62EBE6BD1B,CTR-AAC1017516,2026-06-15 18:33:06,2026-06-15,18:33:06,Fresh Vegetables,Tomato,Cold Storage Container,Varanasi,Chennai,Rail,19.943658,81.163471,-1.18,44.98,82.1,265.51,8.554,3.22,Active,Fog,DRV-16143A8D,RTE-072BA682,948.21,52.55,204.36
SHP-A46E7CD88773,CTR-FD3ABA28E5,2026-05-28 16:31:06,2026-05-28,16:31:06,Fresh Fruits,Orange,Refrigerated Truck,Ahmedabad,Hyderabad,Sea,19.476688,75.006566,-1.39,43.77,0.0,272.54,0.63,17.9,Inactive,Cold Wave,DRV-E3931A00,RTE-D6128063,2319.9,47.66,451.98
SHP-3950C93C21AA,CTR-A0554838AA,2026-06-03 21:04:06,2026-06-03,21:04:06,Frozen Foods,Frozen Peas,Cold Storage Container,Chennai,Indore,Road,17.202305,77.702429,1.67,38.14,55.65,54.27,8.202,5.66,Warning,Cold Wave,DRV-A9E0E72C,RTE-7C4F1B83,1353.85,41.29,324.62
SHP-489C89EE633A,CTR-C6EFE285E4,2026-07-15 17:48:06,2026-07-15,17:48:06,Frozen Foods,Frozen Peas,Refrigerated Van,Lucknow,Varanasi,Rail,26.49423,81.428931,0.61,52.09,31.77,2.99,2.868,15.47,Warning,Cloudy,DRV-298B251C,RTE-6E705EA8,1274.23,46.56,177.74
SHP-EC4D7EE76D1F,CTR-4E1F2251F2,2026-06-21 10:56:06,2026-06-21,10:56:06,Vaccines,Polio Vaccine,Insulated Container,Surat,Jaipur,Sea,23.833184,73.77321,5.56,47.45,89.22,209.42,5.085,29.68,Warning,Storm,DRV-D2D2EF80,RTE-17C1C7A9,1736.16,78.75,313.63
SHP-2378EC20B65D,CTR-578CB76C57,2026-06-07 01:28:06,2026-06-07,01:28:06,Fresh Vegetables,Potato,Mini Reefer Truck,Siliguri,Kolkata,Road,24.239681,88.519727,0.94,32.92,75.67,13.07,17.636,0.57,Active,Cloudy,DRV-D8EB7A18,RTE-83B5D487,708.7,41.44,78.05
SHP-6AE251BBD130,CTR-4088122F9B,2026-06-14 01:59:06,2026-06-14,01:59:06,Frozen Foods,Frozen Pizza,Cold Storage Container,Noida,Patna,Road,26.478193,81.729984,1.23,46.43,69.54,17.25,7.329,7.72,Warning,Cloudy,DRV-0FEE5CF8,RTE-E48BA73D,795.3,38.38,182.66
SHP-08BEA085F37A,CTR-0154735EF3,2026-06-23 15:52:06,2026-06-23,15:52:06,Vaccines,COVID-19 Vaccine,Refrigerated Van,Kanpur,Siliguri,Road,26.800011,84.17436,-1.01,43.51,44.76,10.04,6.657,25.22,Warning,Clear,DRV-C61332DC,RTE-1F71DB7D,656.25,44.64,80.49
SHP-411AB085EB5C,CTR-F4E14E03D6,2026-06-21 05:36:06,2026-06-21,05:36:06,Medicines,Insulin,Insulated Container,Patna,Coimbatore,Air,17.757856,81.654103,5.35,80.21,46.74,24.92,6.271,4.33,Warning,Clear,DRV-CA1177F7,RTE-F704FB53,1202.91,32.46,192.52
SHP-067FD30C4B46,CTR-75BED88214,2026-06-30 23:12:06,2026-06-30,23:12:06,Bakery Products,Bread,Cold Storage Container,Jaipur,Srinagar,Air,29.827206,74.503858,-3.76,27.76,71.49,238.68,10.601,8.43,Critical,Cold Wave,DRV-E134DE79,RTE-31273143,2059.49,26.33,472.57
SHP-4986298E453E,CTR-B6A6C324B4,2026-06-04 10:19:06,2026-06-04,10:19:06,Frozen Foods,Frozen Peas,Mini Reefer Truck,Surat,Chennai,Air,17.808269,76.881686,3.03,39.62,65.88,48.38,8.758,2.64,Active,Clear,DRV-C08517CA,RTE-DD7C89EB,1818.87,9.15,252.15
SHP-0161E3082D04,CTR-706CE0D074,2026-06-27 22:25:06,2026-06-27,22:25:06,Seafood,Prawns,Mini Reefer Truck,Guwahati,Delhi,Rail,27.529169,84.12657,3.28,72.76,57.28,224.68,6.322,4.18,Critical,Fog,DRV-A550CACE,RTE-87C89A4B,1391.64,47.04,197.63
SHP-A6CEDB1AE70F,CTR-B2845D5E9E,2026-06-15 12:59:06,2026-06-15,12:59:06,Fresh Fruits,Orange,Refrigerated Truck,Bhopal,Chennai,Sea,18.480906,79.309235,-2.05,76.71,70.75,272.12,5.764,16.19,Critical,Heatwave,DRV-82DF67F7,RTE-76657D95,1811.62,87.03,336.84
SHP-29AC449D4E59,CTR-90DD807EEC,2026-07-15 09:59:06,2026-07-15,09:59:06,Seafood,Prawns,Mini Reefer Truck,Visakhapatnam,Srinagar,Rail,25.84687,78.410928,5.35,44.64,71.32,59.21,5.484,3.94,Warning,Fog,DRV-664D37F8,RTE-3297E3BD,1382.21,47.69,197.87
SHP-EB80A41C8FB5,CTR-51E12996E3,2026-05-29 10:56:06,2026-05-29,10:56:06,Meat,Mutton,Insulated Container,Mumbai,Patna,Rail,21.763991,78.64117,2.39,45.45,80.86,88.86,4.695,1.9,Active,Cloudy,DRV-9E2398E1,RTE-3304A39A,793.7,42.14,144.9
SHP-5B689CCCE74D,CTR-79DDEFB02E,2026-05-28 21:17:06,2026-05-28,21:17:06,Frozen Foods,Frozen Meat,Refrigerated Van,Pune,Bhopal,Road,20.810821,75.217456,2.33,54.44,71.57,127.3,1.669,2.2,Active,Rain,DRV-39EF7052,RTE-FA9F28DF,394.71,45.45,69.12
SHP-722FB600CCFC,CTR-7054E3F9A7,2026-06-16 16:19:06,2026-06-16,16:19:06,Dairy Products,Curd,Mini Reefer Truck,Siliguri,Delhi,Road,27.149778,83.117778,0.07,33.24,84.13,71.85,7.218,0.79,Active,Fog,DRV-42C30F2A,RTE-91AFABD4,449.17,38.87,71.82
SHP-4C4C16D634CE,CTR-67C8E422BA,2026-06-19 11:33:06,2026-06-19,11:33:06,Dairy Products,Butter,Mini Reefer Truck,Pune,Noida,Rail,23.681985,75.971368,-0.52,36.6,70.09,173.63,3.116,11.52,Warning,Fog,DRV-ED08E8BE,RTE-374E47D7,889.08,33.73,117.06
SHP-8BD4F5FEEBCD,CTR-270FE53CB5,2026-06-30 10:23:06,2026-06-30,10:23:06,Vaccines,BCG Vaccine,Refrigerated Van,Srinagar,Nagpur,Sea,27.79403,76.283584,-0.5,47.98,68.67,67.49,4.266,5.41,Warning,Clear,DRV-D9062BDD,RTE-1D30CB4A,2259.59,68.66,331.59
SHP-FF1786464E10,CTR-A6CE3D2D31,2026-06-13 05:20:06,2026-06-13,05:20:06,Frozen Foods,Frozen French Fries,Refrigerated Van,Kanpur,Visakhapatnam,Air,22.590724,81.45712,0.94,61.16,82.24,59.98,9.172,2.72,Active,Cloudy,DRV-CAB3F350,RTE-30A3F58D,1709.55,1.0,241.76
SHP-EF9415EF8F7A,CTR-5FC45DAE8A,2026-07-13 19:17:06,2026-07-13,19:17:06,Fresh Vegetables,Broccoli,Insulated Container,Guwahati,Bhopal,Rail,24.572257,84.666737,3.36,46.86,1.39,167.15,4.78,7.98,Inactive,Cloudy,DRV-5B768D81,RTE-AA1CEEF3,910.67,24.12,144.68
SHP-7B256156F4AB,CTR-9867C5AA22,2026-06-17 10:20:06,2026-06-17,10:20:06,Vaccines,BCG Vaccine,Mini Reefer Truck,Surat,Kanpur,Rail,23.317095,77.360066,0.44,50.73,100.0,57.96,4.499,2.1,Active,Fog,DRV-E467638E,RTE-5807F577,553.91,65.98,85.38
SHP-00A640DF5EDE,CTR-BEFEEBBEDC,2026-05-27 17:46:06,2026-05-27,17:46:06,Fresh Fruits,Grapes,Insulated Container,Durgapur,Kochi,Sea,17.484966,81.978324,-5.38,58.16,74.32,88.76,5.552,0.04,Warning,Fog,DRV-8520096E,RTE-934D7245,2720.9,72.93,470.61
SHP-56FABF484239,CTR-8257B03406,2026-05-27 03:12:06,2026-05-27,03:12:06,Dairy Products,Curd,Mini Reefer Truck,Noida,Lucknow,Sea,28.27147,79.947451,1.98,95.46,74.38,304.25,3.847,0.98,Warning,Storm,DRV-46AAB4B2,RTE-3AAE268C,1994.04,69.02,252.71
SHP-6DE86596BAD7,CTR-CE139E1EC0,2026-07-17 09:14:06,2026-07-17,09:14:06,Dairy Products,Milk,Cold Storage Container,Asansol,Durgapur,Rail,23.611065,87.089646,2.21,45.85,76.04,9.3,17.388,4.78,Warning,Cloudy,DRV-335D9D8B,RTE-C2C2B94C,1318.39,42.86,296.44
SHP-E0E591F186F3,CTR-B336B82219,2026-05-28 00:37:06,2026-05-28,00:37:06,Frozen Foods,Frozen Peas,Mini Reefer Truck,Varanasi,Gurugram,Road,27.090893,79.533224,1.57,54.73,91.59,1.63,15.836,2.37,Active,Fog,DRV-7EFD0C70,RTE-EDE891AB,909.41,35.87,133.87
SHP-3457FCBF092B,CTR-ACDFADA0E4,2026-07-15 20:26:06,2026-07-15,20:26:06,Fresh Fruits,Apple,Refrigerated Truck,Bhubaneswar,Indore,Road,20.79276,80.221387,6.22,63.12,79.11,14.58,15.563,36.91,Critical,Clear,DRV-0FB0024F,RTE-1D707068,707.8,30.74,156.93
SHP-0BD4ECC103B6,CTR-4D3C21F29C,2026-06-05 15:57:06,2026-06-05,15:57:06,Fresh Vegetables,Onion,Refrigerated Truck,Kanpur,Nagpur,Rail,23.236598,80.260101,-0.65,39.04,51.54,104.37,6.286,17.05,Warning,Cloudy,DRV-6B209513,RTE-551D3C6D,1173.33,38.23,201.39
